0
1
3
4
6
15
22
23
26
27
28
31
33
37
39
40
43
44
48
49
50
52
55
56
57
61
65
69
73
74
76
77
95
97
99
100
102
108
112
113
115
116
119
121
123
131
133
135
138
139
140
146
147
149
150
151
161
164
167
177
179
180
186
187
188
190
197
198
202
207
213
216
226
227
228
232
237
243
249
260
265
267
279
280
281
282
284
298
299
304
306
313
315
317
318
323
327
333
335
339
360
366
370
404
410
422
423
428
432
436
437
440
441
450
453
455
456
457
458
459
470
475
479
501
510
511
515
517
519
521
526
528
539
541
546
548
550
574
595
599
606
609
621
630
635
636
641
647
649
650
653
666
680
783
784
785
791
820
832
837
913
918
952
991
1004
1041
1069
1070
1106
1148
1167
1213
1214
1215
1217
1218
1249
1270
1278
1310
1417
1446
1463
1483
1486
1493
1500
1521
1538
1558
1622
1887
1927
1981
1982
2010
2091
2519
2565
2596
