"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"on";0,176456197681966;-0,35170895226074;0,364322450548076;0,411685356246027;0,358187286634065;0,383052534795736;0,206232892067685;-0,411059261979331;0,425801267446186;0,481156585916906;0,418630804668924;0,447692022737356;0,0218781084654417;0,0450936177098673;0,0373970775983737;0,0420733934595163;0,0310320998379509;0,0328779542919867;0,000170964236952764;0,000679200949673758;0,000728791515188968;0,000930598348460617;0,000704452594608407;0,000805653169488292;0,00549074707437467;0,726894502826431;0,00290117688001826
"essayer";0,195153262410979;-0,716636677959956;1,19132829499103;0,129969982629715;-0,654430695777985;-0,0461090170538647;0,125495590927538;-0,460841608640576;0,766097612315316;0,0835787194713086;-0,420839323274144;-0,0296509434214671;0,00916412741139844;0,0641135531698737;0,13694061038448;0,00143603946151774;0,0354749426449067;0,000163141099026651;1,33776621020747e-05;0,00018039589646618;0,000498530236499207;5,9335514468322e-06;0,000150437432769827;7,46793137856542e-07;0,000351259913848884;1,2421373185768;0,000541960718896343
"notre";0,174891612868795;-0,257411194764065;1,05737753466271;-0,327320051332972;-0,983036548375204;0,713549335148887;0,104563546416226;-0,153900046836214;0,63218094402345;-0,195696893745231;-0,587734231898192;0,426614220100318;0,00528164688081073;0,00593606369327201;0,0774143395516947;0,00653608035517785;0,0574414795399384;0,0280370022378519;2,88391948539364e-05;6,24741025805226e-05;0,00105415706478488;0,00010101605102948;0,000911138703804944;0,000480057409518448;0,000942855558225953;1,46630277093749;0,00202718076240053
"ces";0,149796030936073;-0,286289334452137;-0,255021596369954;-0,111295911960092;0,401175855471743;-0,70602540302349;0,163320642823356;-0,312137496861634;-0,278046693178098;-0,121344469351735;0,437396760057121;-0,769770213208281;0,0135163256314917;0,0256141923690183;0,0157087566690893;0,00263607173201655;0,0333720203958376;0,0957526620897833;5,0195059381197e-05;0,000183345686815676;0,000145483680620152;2,77088680612755e-05;0,000360022741465893;0,00111506713197117;0,00223697103030079;0,785073533335261;0,00137873573758971
"petit";0,167556047417762;1,01751019951598;0,0503485792849744;-0,0150170558580438;1,49924706523071;-0,342933017499767;0,0904518889040077;0,549283185797794;0,0271797059559688;-0,00810666692769614;0,80933950802621;-0,185125751522812;0,00408928974321741;0,0782379580583636;0,000148058030764278;1,16048098067035e-05;0,112701313068698;0,0054625879151106;1,66090648876971e-05;0,000612494947325984;1,49968279293212e-06;1,33411897221265e-07;0,0013297542364403;6,95734548026077e-05;0,000591595644377068;1,59652424694037;0,00150791202740182
"tout";0,0305493125169065;-0,428441738302264;0,387190419068824;-0,308516450783845;0,0987846423560984;-0,359060553205262;0,0405248382911755;-0,568344448088011;0,513622986179246;-0,409258940647636;0,131041628348168;-0,476307636950277;0,000887694004560339;0,0905849908587012;0,0571793833561252;0,0319858445762645;0,00319517139671006;0,0391064113286941;2,24295842900354e-06;0,000441165850243674;0,000360302724675637;0,000228757317345842;2,34529353035606e-05;0,000309851592923943;0,00240335730528184;0,624754152360432;0,00093807301798651
"regarder";0,114107900003084;-0,0782001311030936;0,123886155583812;-0,0199930109643826;0,931178745484709;1,94565935532255;0,0527038016438141;-0,0361188331225649;0,0572201518924412;-0,00923430966743711;0,430089940272632;0,898655086340031;0,000460206847026536;0,000112136993446451;0,00021751893158712;4,99135919122163e-06;0,0105497617303776;0,0426685055327966;2,64788488425525e-06;1,24360550830917e-06;3,12113983839644e-06;8,12875591436868e-08;0,000176333076047166;0,000769841444907576;0,000203361002754617;3,24099624793857;0,00213611549926366
"gens";0,138380439366305;-0,310446001532269;0,744407323226712;1,06552776863875;0,30099070292489;2,13811796569492;0,0544149025274994;-0,122075699360322;0,292720937436202;0,418994114604172;0,118357622192443;0,840765365599166;0,00191127169186665;0,00499065391083956;0,0221780904214419;0,0400353221234921;0,0031126771061882;0,145508549365316;9,20444798542275e-06;4,63255387504707e-05;0,000266360371128515;0,000545730067280081;4,35466248438318e-05;0,0021974128656507;0,000480671461056368;1,9286474384769;0,00178794447302752
"peu";0,157868040061198;-0,342171287247827;0,376721172146156;0,620522379625345;0,723714020327894;0,658408538921135;0,123794878364523;-0,268319368937857;0,295412242180845;0,486593058850958;0,567512519205667;0,516302127766384;0,00817537560882861;0,0199259347190545;0,0186676305348067;0,0446246625071086;0,0591436529601702;0,0453484406829683;2,85663737130273e-05;0,000134200398747366;0,000162669726491963;0,000441348421441383;0,000600344659177833;0,000496886947102186;0,00114621656098057;1,06384832237415;0,00129725724588441
"place";0,203250810497144;-0,648222898754853;1,16593932644748;0,424372667018977;-1,05576481307423;0,314193022541874;0,113366450673205;-0,361556881850497;0,650321653411144;0,236700768400327;-0,588870023746185;0,175246276778605;0,0134875956521297;0,0711755772515446;0,177972018633826;0,0207733022044035;0,125273503831662;0,0102781560321427;3,05491796918127e-05;0,000310730381372239;0,00100527963096028;0,000133177172182285;0,000824269723632886;7,30008729097251e-05;0,000739494555471335;1,06636128813497;0,000840898779340644
"or";0,18639080926109;-0,601711028403371;0,603154575798108;-1,04623481404245;0,0112878442419141;-0,985037636417418;0,110883539164572;-0,35795675037958;0,358815513988766;-0,622403107954272;0,00671511714576342;-0,58599702297161;0,00882934714053633;0,0477383981930682;0,0370737670715606;0,0982830678820198;1,11469617887269e-05;0,078638898487924;1,86261019306931e-05;0,000194110456256402;0,000195042942945771;0,000586855693134139;6,83116858860379e-08;0,000520209927891989;0,000536133552716718;1,20864720252017;0,000783198937801763
"sembler";0,181812025683629;0,0932456642472139;0,548090253629607;-0,92441656228052;0,511334820799301;-0,220823157663531;0,148107388165458;0,0759596167386613;0,446484305088155;-0,753046571597534;0,416542659936143;-0,179886566936478;0,0138508721952882;0,0018901727607635;0,0504737913762043;0,126505122659186;0,0377135608109262;0,00651588350170693;2,13888899061111e-05;5,62600777452154e-06;0,000194378037276661;0,000552940587558905;0,000169181850283131;3,15523902981502e-05;0,000647057736037418;0,941289898251113;0,000573310412808705
"plus";0,159791533654844;-0,146403380480892;-0,0109330197847381;-0,209572512063166;0,488775990939384;-0,601616949386835;0,19210870600676;-0,176012854598112;-0,0131441775139923;-0,251957680023308;0,587628899972637;-0,723291472426113;0,0399505008735225;0,0173991969205674;7,49937076381412e-05;0,0242786258399538;0,128673561019659;0,180595528595821;0,000164271326306835;0,000137897515964745;7,69014451969636e-07;0,00028256793105578;0,00153700033874275;0,00232859714035151;0,00643360263260062;0,48711556177659;0,00152657533679675
"penser";0,207885122073114;-0,825921580242699;1,69582017028007;0,199187816506754;-1,30128598053161;1,08628258638495;0,081450335741218;-0,32359982925101;0,664430050830968;0,0780426918879226;-0,509849761987115;0,425610454892366;0,00882984261045332;0,072309618087896;0,2356110184982;0,00286399629659628;0,119098567684345;0,0768854124755108;2,55665298726094e-05;0,000403554872617239;0,00170131433321105;2,34720223296168e-05;0,00100177564659739;0,000698088692009056;0,000591595644377068;1,34798879114786;0,00107497293438702
"raison";0,175771068069371;0,413468850976694;-0,141138232274579;0,179668724913632;0,59912086512439;-0,423224319928868;0,19749340716338;0,464566626534281;-0,158580537053585;0,201872748647628;0,673162098038738;-0,475527706892973;0,00644045141769309;0,0184892551140919;0,00166510157407342;0,00237742739064417;0,0257575947738921;0,011907344680383;1,65640972201877e-05;9,16555107339787e-05;1,06797806969403e-05;1,7306847176991e-05;0,000192442892898902;9,60316119945711e-05;0,000536133552716718;1,33453076722087;0,000954839043299528
"laquelle";0,0675940975401965;-0,130254396595005;-0,830872043577145;-0,849638012160638;0,563960226449702;-0,159346583636917;0,0507036599153669;-0,0977063807014662;-0,623253435785112;-0,637330157328352;0,423037640390041;-0,119529001487107;0,00053849620189413;0,00103743805453105;0,0326259561481866;0,0300589447489456;0,0129037797245364;0,000954339233434506;1,43595707934132e-06;5,33222778557601e-06;0,000216966260515928;0,000226877683515571;9,99587607789167e-05;7,98012004187143e-06;0,000314285186075318;1,77483018053388;0,000990005303756198
"surtout";0,20670147677588;-0,310068418891599;0,205786542178944;2,34531929633547;-0,222003853342022;-0,0444261849653;0,0863281995452371;-0,129499066752065;0,085946080086358;0,979514976716263;-0,0927191873520178;-0,0185544516688502;0,00485126933808885;0,0056636393802158;0,00192811097416094;0,220654580392098;0,00192638968976373;7,14658292571319e-05;1,89571650003127e-05;4,26580796334783e-05;1,87897140486808e-05;0,00244056390975068;2,18679089232764e-05;8,75717991046664e-07;0,000443696733282801;1,80823653293694;0,00145076379836104
"là";0,17890498806651;-0,297145711110678;0,00930311177484287;0,144546007444267;0,814480587354742;-0,234817641688771;0,192940577115191;-0,320457610537301;0,0100329665159365;0,155886039832638;0,878378832651234;-0,253239732407107;0,0145016007265066;0,0207549777716716;1,57237953082757e-05;0,00334444463602617;0,103463558659248;0,00796681362540095;3,19531477838128e-05;8,81470295631327e-05;8,64022848448333e-08;2,08583980047737e-05;0,000662262592068868;5,50465611988482e-05;0,000998317649886303;0,905219354278345;0,000818043524531726
"manière";0,214796034878153;-0,462822984213436;0,461188167971056;1,71896729417939;-0,643638856804254;-0,082118710274886;0,109485837907061;-0,235910137996726;0,235076839438759;0,876192033269263;-0,328075607106676;-0,0418575501516744;0,00595572664472575;0,0143457866643363;0,01100952060259;0,134759139481137;0,0184086371620661;0,000277599477630026;1,45002814181546e-05;6,73214943368751e-05;6,6846738768011e-05;0,000928665129019487;0,000130199231402653;2,11937667657432e-06;0,000314285186075318;1,69589217073935;0,000903899989483932
"se";0,0710657176018689;-0,244345987144202;0,300408191166962;-0,168362399368806;0,17660020040336;-0,203564469798756;0,140463528875717;-0,482957194820369;0,593765827721308;-0,332773347590925;0,349055609172691;-0,402351298861655;0,0114544066627026;0,0702546417719836;0,0820740199704923;0,0227134593635309;0,0243494739018463;0,0299714967288728;3,36122652303838e-05;0,000397363445232123;0,000600621716649242;0,000188654731982024;0,000207567748455428;0,000275791862069503;0,00665545099924202;0,404588188866652;0,00108944143989468
"raconter";0,109768832531836;0,0166421372852571;-0,26649673427769;-0,494731065317843;1,6755623304877;1,96480352795399;0,0415003776772434;0,00629190423879564;-0,10075460280648;-0,187043312621557;0,633480997594052;0,742834615172047;0,000920127488343814;1,09728744674071e-05;0,00217472104166802;0,0066034218655129;0,0738016349505096;0,0940113614106701;4,90067340405701e-06;1,12646024944438e-07;2,88856040075951e-05;9,95488009796751e-05;0,00114187574113413;0,00157013114706939;0,000406722005509234;2,20492791573375;0,00197736326743458
"fasciner";0,262884320001487;-1,56471896630872;3,91862836327514;-0,275579205360187;-4,1234914656942;1,40950218008951;0,0432536301613065;-0,257450788524459;0,644750900182065;-0,045342381123107;-0,678458018452496;0,231912219065792;0,00433080297163527;0,0796020127599209;0,385866498638706;0,00168140646398519;0,366795629496516;0,0397029459593062;1,91644171033937e-05;0,000678951797025263;0,00425828185357946;2,10600372779997e-05;0,00471516015630686;0,000550931687991645;0,000277310458301751;2,43399579293751;0,00164288019819494
"faire";-0,00614395252109128;-0,140989507899863;0,058842930067329;-0,0378258764115089;0,239927687173504;0,122819430637732;-0,0196805354489149;-0,451622794711226;0,188487845101771;-0,121165243228597;0,768545221725707;0,393419732685711;7,08142310293725e-05;0,0193468705799653;0,0026046134618891;0,000948295316525248;0,0371741005043605;0,00902425107265494;2,33086520164086e-07;0,000122742522912137;2,13801149898405e-05;8,83485558380841e-06;0,000355453006122841;9,31441568668911e-05;0,00617477953818565;0,444863661973062;0,00122201157986585
"peur";0,16433606054605;-0,391810739646008;0,0646014602327705;-0,714531610011053;0,504108229897452;-0,720014622077012;0,135643780163705;-0,323402481827346;0,0533223581054063;-0,589777850986015;0,416093374075759;-0,594303555696465;0,00202666083924862;0,0059769593111098;0,000125582712832444;0,0135362694242568;0,00656474406543144;0,0124065243694489;4,99276049542348e-06;2,83809978928013e-05;7,71542153816019e-07;9,43882386543025e-05;4,6981033342024e-05;9,58423870892945e-05;0,000184873638867834;2,22424020808265;0,000914615093685004
"beau";0,175827678160372;-0,225453118608549;0,0222834897940603;-0,0256867908440848;0,637996228716302;0,322238076483491;0,228178859424493;-0,292579848611046;0,028918207522301;-0,033334812234356;0,827954127067711;0,418181696559063;0,0012547952365235;0,00107034348167283;8,08154974065753e-06;9,46147493898228e-06;0,00568708204959022;0,00134401544788356;1,02877873089943e-05;1,69145321111787e-05;1,6523951328753e-07;2,19567063460089e-07;0,000135451468477418;3,45542290370679e-05;0,000332772549962101;3,02440650755783;0,00304388206935067
"regard";0,174707882200916;-0,34558249409816;0,351930492643924;-0,908262542374834;1,36968066315982;1,09271147088732;0,0855672384692674;-0,169257043876789;0,172366123435909;-0,444842651499343;0,67083288089177;0,535180793388546;0,00252968363294112;0,00513519544021926;0,00411609003700083;0,0241548745063217;0,0535222982003488;0,0315576303849724;6,77144310952933e-06;2,64947426138406e-05;2,74770453463819e-05;0,000183011779234519;0,000416193108435916;0,000264891022597192;0,000221848366641401;2,11650231167326;0,000993787957771513
"terre";0,175170412256396;-0,34087347407611;-0,239064532858477;-0,915536327805898;0,882808986534638;-1,21803498622579;0,0963522695765739;-0,187497034702476;-0,131497151941747;-0,503589629821628;0,485587996052122;-0,669978644422814;0,00544370470512662;0,0106947777458584;0,00406568018525297;0,0525369653097423;0,0475950116433054;0,0839353197205152;1,02110169888034e-05;3,86664150397828e-05;1,90185671493438e-05;0,000278932203427216;0,000259346854757976;0,000493704425839068;0,000332772549962101;1,44661454038113;0,000696390995026118
"pourtant";0,202887199791159;-0,758685092899058;1,25351780408209;0,325250315421511;-0,664413892763986;-0,156045313766122;0,122131334548115;-0,456703148315425;0,754575953780994;0,195789853305253;-0,399955026729636;-0,0939340798229421;0,013791144716071;0,100052147931915;0,211096917569783;0,0125218136905429;0,0509123708203413;0,00260162471450749;1,97859830991576e-05;0,000276675968735438;0,00075528237625336;5,08491608534988e-05;0,00021219040770817;1,17044173459089e-05;0,000480671461056368;1,05267387199498;0,00053264275573207
"beaucoup";0,209434572477214;-0,755841172676323;1,29239005562661;0,944056317098152;-1,6225200057871;0,157294971972334;0,0867093007477838;-0,312930471717029;0,535070388290187;0,390854586011652;-0,671749527726116;0,0651226627463677;0,00964307636400373;0,0651616755390059;0,147243431813027;0,0692237986702172;0,199229603014235;0,00173460544820409;2,83817900427978e-05;0,000369661417628537;0,00108076245504592;0,000576685244215348;0,00170342554068659;1,60093136986228e-05;0,000647057736037418;1,29951089488855;0,001092704882655
"meilleur";-1,36822411509373;-0,337889386333992;0,109359352847323;-0,596743233929793;0,491585586678796;-0,355220704596405;-0,829286660475592;-0,204796244790545;0,0662831852721112;-0,361688701556865;0,297952188546878;-0,215300833099524;0,118382201536429;0,00374570289352352;0,000303258968129308;0,00795587046522885;0,00526047673953064;0,0025446065587291;0,00041530840157306;2,53282588372547e-05;2,65318845394287e-06;7,90007551513533e-05;5,36110751948389e-05;2,79932149098298e-05;0,000221848366641401;2,42299985343668;0,00130245585175075
"dernier";-0,481151032524825;0,748798388691982;-0,612339445160213;-0,408940389304381;0,731071258073626;-0,677260293184239;-0,315378791295076;0,490812894051502;-0,401368512218585;-0,268047072483211;0,479193338756754;-0,443922008305311;0,0585518695568243;0,0735732634391566;0,0380270165722079;0,0149430310912125;0,0465320551801714;0,0369948541527316;0,000248236607453789;0,000601219122601672;0,000402056840763691;0,000179317632069222;0,000573089436211542;0,000491829089386258;0,00107226710543344;1,21157524756159;0,00157399651826047
"mais";-0,139620567508142;-0,354746943589776;0,346275995634282;0,480946437890942;0,0530947553527403;0,409963006663601;-0,170899896902017;-0,43422124095193;0,423852538416956;0,58869332876878;0,0649896242206004;0,501807411493042;0,0246096579736073;0,0824245149641221;0,0606989826639796;0,103167040065964;0,00122508132628137;0,067662538583115;8,46918558494845e-05;0,000546739154143528;0,000520939903326628;0,00100493107704048;1,22474619770817e-05;0,00073018379593047;0,0043445305133941;0,542295453382628;0,00127765847014245
"croire";0,219982862418106;-0,816648636634266;1,51638156145065;-0,187323396841386;-1,08562993435049;0,166508160818267;0,10663051702832;-0,395847501017047;0,735023392878557;-0,0907997579317525;-0,526228634034201;0,0807101566109319;0,00666492644160902;0,0476541185791464;0,126988534652569;0,00170742830816477;0,0558773979995883;0,00121770160701716;2,68394703874934e-05;0,000369885006220964;0,00127530256784354;1,9461678470094e-05;0,000653671971875829;1,53768469536976e-05;0,000554620916603502;1,64183882683523;0,00149505540661313
"d_abord";0,191615756631208;-0,274832913760517;0,64517236472371;0,620010727685595;-0,215466972163243;0,28590535973778;0,187797376451437;-0,2693562422743;0,632315836569095;0,607655602431483;-0,211173302214759;0,280208044558141;0,00268239033052393;0,00286292069528492;0,0121938517335044;0,00992198831798544;0,0011675509663772;0,00190439179003958;1,28970691168154e-05;2,65317609072825e-05;0,000146211018909994;0,000135028983499273;1,63075984132428e-05;2,87126438743783e-05;0,000351259913848884;2,25428896073455;0,00178503920525232
"parler";0,206576879041521;-0,492356103037656;0,670739282478556;1,07021665342248;-0,301612622671409;0,440810978164993;0,140375007569422;-0,334570315959077;0,455786883275116;0,727243394915005;-0,204954564068239;0,299543901929885;0,00885688583945502;0,0261028885954701;0,0374416488594316;0,0839850138211564;0,00649937418833359;0,0128609957727545;3,07682659079491e-05;0,000174782621059671;0,000324374779858647;0,000825815454054278;6,55901497852566e-05;0,000140102021045282;0,000721007191584552;1,33745919765785;0,00128973557727872
"sorte";0,192359062231878;-0,681982240652937;1,06928964886009;-0,57972589873134;-0,482367388693435;0,383377707038206;0,125182704731507;-0,443817829392806;0,695868283160748;-0,377271833019291;-0,313913229199093;0,249493097668327;0,00729380044826784;0,0475649452443918;0,0903751766405865;0,0234053287391815;0,015788444491389;0,00923920183398991;1,98380184477843e-05;0,000249355595578082;0,000613004570845806;0,000180184899745539;0,000124746642372535;7,88000872855431e-05;0,000536133552716718;1,37238216631892;0,00100977152395919
"islam";0,26242827354636;-1,59251294878811;3,99266042868784;-0,319659728132446;-4,25710542614228;1,40279639249315;0,0421633303054704;-0,255862863281117;0,641485226334072;-0,0513584855795815;-0,683972575828186;0,225381841859972;0,00402428478771405;0,0768857225837709;0,373527060546354;0,00210952208916274;0,364545014552153;0,0366698310968399;9,42167145732692e-05;0,00346954603191431;0,0218087844578935;0,000139792078024782;0,0247933676413352;0,0026921297663307;0,00136806492762197;2,52060981586273;0,00869196473429851
"réalité";0,207448637045294;-0,812756065954063;1,58773234385606;-0,681168962726399;-1,08031415758054;0,431715848295247;0,0923870986697182;-0,361960319090048;0,707095437223365;-0,303358098980487;-0,481117119361433;0,19226433705142;0,00942079448611014;0,0750238060299685;0,221284401295798;0,0358853202290014;0,0879470720178138;0,0130111148521359;2,46636787519264e-05;0,00037857952533876;0,0014447452231892;0,000265917173452783;0,000668862454958084;0,000106815103875835;0,000573108280490285;1,30228540772918;0,000971961431267956
"toujours";0,154036326846982;-0,175653115349558;1,45218369229223;0,752092470667752;-1,06504973681074;0,345638219792267;0,0771837216916709;-0,0880153496706217;0,72765265340565;0,376854584438945;-0,533669584029025;0,17319060190881;0,00488167044407622;0,00329341271974881;0,173978314577857;0,0411154830384677;0,080337223893057;0,00783822701160895;1,66688214224804e-05;2,16755586588564e-05;0,00148150014039416;0,000397375482215798;0,00079688997784223;8,39270784656295e-05;0,000702519827697769;1,34331628133283;0,00126769606781843
"risque";0,204842956239934;-0,464849195154868;0,621618465594457;0,0358304593556112;-1,15544252835458;0,353889460321809;0,141152762911626;-0,320317327174776;0,428343573565541;0,024689979227371;-0,796189960624323;0,243857421346809;0,00379967631601668;0,0101517518725694;0,0140307925996336;4,10723970381741e-05;0,041615596237362;0,00361652904805545;9,30889871981262e-06;4,79380542203609e-05;8,57243201496754e-05;2,84813773300721e-07;0,000296178093138692;2,77837903074881e-05;0,000221848366641401;2,02482310216186;0,000909558025190525
"sauvage";0,110367760592738;-0,0325191475865865;-0,0521989737590622;-0,794717501276082;2,09945863376506;2,96128550059677;0,0296836885959319;-0,0087461070622547;-0,0140390461287766;-0,213741283712958;0,564654714112439;0,796445231571968;0,000521515040679368;2,34894570528691e-05;4,67774092954504e-05;0,00955319618833516;0,0649608820061164;0,119727828507141;2,25195366664621e-06;1,95502941294891e-07;5,03731279048135e-07;0,000116761736117746;0,000814872447337017;0,00162119609843499;0,000184873638867834;2,9447481993167;0,00160313951625574
"si";0,182227272910649;-0,296057311143526;0,535157678377564;0,28850980633659;-0,275652771508213;0,108923970944118;0,239619852384278;-0,38930072354363;0,703705882477985;0,379376127961307;-0,362469762967382;0,143229635289206;0,0247570229951138;0,0339027982029325;0,0856179941883764;0,0219246966043614;0,0195007487590028;0,00282079008321621;7,85799432629064e-05;0,000207413270777698;0,000677717158362526;0,000196972736113295;0,000179808279683134;2,80757838664118e-05;0,00236638257750827;0,705673029436413;0,0011783980021199
"car";0,181058477158684;-0,681956865688863;1,17800196168368;-0,0250171457688054;-0,58910421221488;0,643717216779666;0,111274211852811;-0,419114387450827;0,723971845474729;-0,0153749397538064;-0,362049366271485;0,395613213351313;0,00597917401291019;0,0440077914490917;0,101490490757219;4,03292132700008e-05;0,0217892666857825;0,0241016005653729;2,96967413322006e-05;0,0004212936193886;0,00125708052106264;5,66952386505432e-07;0,000314380301152066;0,000375371520285249;0,000905880830452386;1,42671629062594;0,00184393798086438
"ils";0,178920342982618;-0,0194453567383363;0,34917759654922;0,282334945255882;-0,0229365611136213;-0,594963078614308;0,233224025809009;-0,0253471701775562;0,455155648776252;0,368025745208525;-0,0298979815931429;-0,775538891156894;0,0185340753762652;0,000113578363339281;0,0283057119221636;0,0163050267848743;0,000104848683529428;0,0653557316452829;0,000117773480569235;1,39110494976154e-06;0,000448560274212828;0,000293263042672824;1,9354621158429e-06;0,00130229117446394;0,00367898541346989;0,800780728475809;0,0023591485689773
"cet";0,150187851417951;-0,308991270876629;0,420380786888761;-0,0325949663909694;0,120321246485297;0,682645659711076;0,170459388084819;-0,350697226572649;0,477121491646214;-0,0369944570961868;0,136561551788968;0,774785445923218;0,00824362150443183;0,0181031083776148;0,0258978678969761;0,000137179834767425;0,00182132719203837;0,0543114340278107;2,1267418357778e-05;9,00197052998774e-05;0,000166621439892883;1,00171975994989e-06;1,36499107087049e-05;0,000439375495606309;0,000942855558225953;1,00789464072096;0,000957801333798513
"occident";0,183126372307649;-0,501868011527622;0,283168481595603;-0,826327313542109;0,107366051895465;-1,29310390980725;0,110791468293832;-0,303630182732172;0,171316951541018;-0,499928083568575;0,0649564690465585;-0,782327957566692;0,0124896492015228;0,0486675833908357;0,0119747964237896;0,0898449017190625;0,00147787368003889;0,198594617766998;3,78187011204848e-05;0,000284042845587547;9,04262765916462e-05;0,000770032474449518;1,29998634722375e-05;0,00188569597557979;0,00112772919709379;0,998424260561752;0,00112417798245134
"innocent";0,227256162162475;-0,881761144318382;1,92494127144156;0,15099250572227;-3,19743462129191;0,974116785604262;0,057299858794468;-0,22232527637147;0,485350372864204;0,0380709115853299;-0,806193990786412;0,245611620531282;0,00405040846299011;0,0316360093661734;0,116528541945584;0,000631711867218829;0,276010576162548;0,0237324026473125;9,54786623298089e-06;0,000143739756268078;0,000685030577822382;4,21488543090157e-06;0,00189007194495131;0,000175427245197164;0,000184873638867834;2,17573305877572;0,000875157483324315
"population";0,180126442619101;-0,36780717792371;-0,0206001396604091;-0,722996890895301;-0,306549477997574;-0,989447988105943;0,135626906432759;-0,276941846961599;-0,0155109553800059;-0,544383324551565;-0,230817623247612;-0,745008715831356;0,00758241301835589;0,0164023165496068;3,97669864357454e-05;0,0431584777035896;0,00755976937410819;0,0729609702917932;1,07969835268533e-05;4,50181760806727e-05;1,41217274084606e-07;0,000173948366205041;3,12714958919327e-05;0,000325786762696274;0,000332772549962101;1,26041367630264;0,000528656660764139
"savoir";0,174256736690165;-0,216666559515187;0,0179615647905192;0,347098243280381;0,626988257567931;-0,0615191407572868;0,225906118227328;-0,280886135821393;0,0232853401032608;0,449977534713131;0,81282644293477;-0,0797533027940817;0,0109625719678016;0,00879284411279829;4,67037229384277e-05;0,0153666394249616;0,0488547742207437;0,000435718494684352;3,14370778093713e-05;4,86011774358081e-05;3,34003759304601e-07;0,00012472911699444;0,000406988212589376;3,91817237715762e-06;0,00103529237765987;1,01408112973281;0,00106465382614648
"au";0,102416882870766;0,0966482521896258;-0,482566892799772;0,0915555940772863;0,0159502564596314;0,0177947667116919;0,200220034877061;0,188942641894615;-0,943394852475684;0,178986742473656;0,0311819771811963;0,0347879051946924;0,0266795675259734;0,0123263922184966;0,237509280141119;0,00753262268057933;0,000222754204831755;0,000256845785710556;8,3384734904043e-05;7,42559834364883e-05;0,00185122195173622;6,66366590919612e-05;2,02245462064015e-06;2,51725981400087e-06;0,00794956647131686;0,382051152634986;0,00116034323249302
"monde";0,173719261571685;-0,519357849247591;0,581109245994039;0,0561927109554167;-0,156412731321234;-0,25831843347609;0,203052013245345;-0,60705218252945;0,679230393032055;0,0656809324768099;-0,182823250022129;-0,301935879194717;0,0233444091426118;0,108251178138484;0,104744774675448;0,000862954050835653;0,0065145741042006;0,0164607607288385;6,75081659196979e-05;0,00060338395748988;0,000755398174360817;7,06350617490525e-06;5,47273676738013e-05;0,000149269526943455;0,00223697103030079;0,692780866835656;0,00107362379811579
"passer";0,113029397140386;-0,21059727101695;-0,246082922141651;-0,0993912382045992;0,617646212118227;-0,66905456321839;0,115559952160192;-0,215312221240629;-0,251592341723361;-0,101616455742042;0,631474364458089;-0,684033669772179;0,00433774782833364;0,00781266589463336;0,00824468918493178;0,00118500026125204;0,044587788785895;0,0484681810306758;1,48798434292009e-05;5,1656029011602e-05;7,05307479598411e-05;1,15056654268942e-05;0,000444319223728007;0,000521361086677841;0,00116470392486735;1,04567954831189;0,00127354051910187
"famille";0,16220550704117;0,14348081088102;-0,438136395840475;0,362397355909907;0,564359909726889;0,757919233857236;0,144324636325646;0,127664073975342;-0,389838034134414;0,322448155744784;0,502147184851337;0,674369321892959;0,000642993543069941;0,000261020947773921;0,00188115223826061;0,00113392995508853;0,00267943128969372;0,00447685931929303;1,361959554095e-05;1,06566491015159e-05;9,93691748734962e-05;6,79834282962743e-05;0,0001648714021888;0,000297357486854018;0,000517646188829935;3,89763927014768;0,00786386963904392
"vivre";0,140218482762949;-0,265129257423193;0,0782761771367405;-0,478059271437051;0,426756984653729;0,482513962385528;0,163048735394321;-0,308297374833026;0,0910210369001358;-0,555896470389838;0,496241189445181;0,561076470282931;0,00384141639284414;0,00712538712332625;0,000480031715437327;0,015775571972844;0,0122488982211991;0,0145061711363898;1,49028514769939e-05;5,32812195894461e-05;4,6442764266299e-06;0,000173229693429293;0,00013804482228061;0,000176473141183862;0,000757981919358119;1,37847509526653;0,00144031238318893
"mort";0,137126373872219;0,46081977402886;-2,617693578697;-0,222687629170611;-1,13079473941053;0,152376547043111;0,0472148786614104;0,158667870382294;-0,901315197075825;-0,0766750340856033;-0,389351332676391;0,0524657655294619;0,00265107387178309;0,0155329646712222;0,387389031523058;0,00247009009699173;0,0620586461090938;0,00104392252902285;2,71151228131259e-05;0,000306218768420047;0,00988114352502668;7,15091762858693e-05;0,00184389909465392;3,34815725892467e-05;0,0014420143831691;1,62274182682243;0,00379724354973066
