"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 30";-2,51034856312772;-0,324355212889891;-1,57583006421284;-3,66143173468553;-0,317595975004822;-0,175229351748792;-0,530077321112315;-0,068489828409833;-0,332747328891033;-0,773136429683521;-0,067062568959291;-0,0370008797660827;0,754649943854075;0,00391649631704626;0,0306037184014426;0,129458686133971;0,000842950438225561;0,000178513252052887;0,0304931114458644;0,000509067591777073;0,012015793314465;0,0648687558454895;0,000488071743593623;0,000148575566317459;0,00483875558591637;0,663183203277802;0,00212814258357291
"classe 31";-0,076168185687719;0,739250810996194;-0,414597946315009;0,0482730303987937;1,11088347721173;-1,76055525497838;-0,0338604470548835;0,328632784410044;-0,184308864436117;0,0214596996795827;0,493841501207474;-0,782652067397272;0,00910933940790879;0,26674835564312;0,0277761404740595;0,00029505339202594;0,135223212445991;0,236275258187938;0,000296990411606167;0,0279755623818921;0,00879932785625733;0,000119290080744409;0,0631731046806631;0,158669892075509;0,05119118777218;0,183148105835036;0,00171711771738036
"classe 32";0,415132970377546;0,107713350638653;1,32948313071402;0,157320441902266;-0,999376044937583;-0,594507304626869;0,227545999275095;0,0590407020286784;0,728726911819546;0,0862317370901526;-0,547785979490138;-0,32586609197683;0,28821396814617;0,0060319552632042;0,304217489395897;0,00333781844160405;0,116566300586145;0,0286968498629433;0,00662451071269464;0,000445983122869954;0,0679430463025986;0,00095137047235243;0,0383916893847085;0,0135860667196504;0,0384396436398827;0,177460612858291;0,00121055160223187
"classe 33";0,526988419020894;-0,479742356141177;0,557645644183817;-1,51154596957024;-2,41621227802161;1,20891669310689;0,163387266886709;-0,148739117503433;0,172892220029715;-0,468639074081646;-0,749121434314496;0,374812021006901;0,241852831483128;0,0623079740754104;0,0278704259873697;0,160451424198525;0,354808307302583;0,0617904057374797;0,0101338607471239;0,00839825228843791;0,0113472185085177;0,0833710955977287;0,213031077115441;0,0533292576739398;0,03648990977144;0,245922205883039;0,00220682696001079
"classe 34";-0,522719688192241;-1,07373279577122;-3,20572497704843;2,46896505344301;0,121946634597073;-0,896510632726907;-0,121146719974647;-0,248850788051916;-0,742966210921424;0,572213032554929;0,0282626331609476;-0,207777370989931;0,0728300040141963;0,095530824015241;0,281905198419407;0,131025047858769;0,000276622071349395;0,0104007048361343;0,00204151130023755;0,00861403255166381;0,0767832682940238;0,0455453409677438;0,00011111014412397;0,00600516523156305;0,00747160789001793;0,444514521954049;0,00147633861497337
"classe 35";-0,450065286048532;0,216861811908063;-0,374145076308698;-0,237231991544913;-0,75237440771831;-0,548619708567542;-0,392789011041445;0,189263511922665;-0,326530570263694;-0,207041338745399;-0,656625624551503;-0,478801186063601;0,197741901801518;0,0142722454816634;0,0140638973137483;0,00443043129785641;0,0385647281762904;0,0142649333867262;0,00199197484329276;0,000462486414704938;0,00137661622755095;0,000553451189883369;0,00556673881148962;0,0029598903734161;0,00983405914667122;0,232272837722801;0,000530554091030765
"classe 36";-0,011961686857522;1,87604295168758;0,27707853819547;-1,01274689033656;-1,54678639722342;0,264343647957509;-0,0044940382214692;0,70483442932634;0,104099158908864;-0,380491755724616;-0,581131848072035;0,0993146260785621;6,99109628359011e-05;0,534594454788718;0,00386050523573575;0,0404123481602413;0,0815822513951133;0,00165759125932983;7,77862776397859e-07;0,0191339082032886;0,000417372573328518;0,00557596409080632;0,0130070503031157;0,000379888274988112;0,00543648421711781;0,328316001323548;0,000586006227037005
"classe 37";-0,0953299663861013;-0,902526385979821;2,34146210651289;0,972351291759846;0,84267140519106;0,32666994886524;-0,033561143976521;-0,31773658515518;0,824317366839062;0,342318611194498;0,29666449519107;0,115004941282214;0,0052186426846795;0,145410901603622;0,324004389954542;0,0437821310893569;0,0284570429143973;0,00297506402148344;5,1992380403786e-05;0,00466015795278938;0,0313657075696182;0,00540912742868515;0,00406253705981447;0,000610519009302231;0,0057211168986423;0,302846752720873;0,000524718847873768
"classe 38";0,314908461090675;-0,90067023092758;-0,425947933413512;-0,908243839730704;-0,886232361812175;-1,35183022651572;0,147963998361072;-0,423192086078823;-0,200137395810878;-0,426750648578705;-0,416408258058673;-0,635175710197969;0,0849421098254059;0,216005331947631;0,0159935679768457;0,056978515510174;0,046948764365701;0,0759937638616175;0,000746584724623248;0,00610719880911202;0,001365914362665;0,00621033978743974;0,00591296965440135;0,0137579823035194;0,00752853442632283;0,247967675055799;0,000462914282933338
"classe 39";-0,181702553661907;0,739643734043831;-0,705954613987563;1,74936070530991;0,885440771642424;0,949660025077728;-0,0752884943817761;0,30647154920393;-0,29251245465646;0,724848005595404;0,366882584849284;0,39349184709698;0,0315986564845374;0,162768435866511;0,0490883079627998;0,236187611013998;0,0523648857050277;0,0419046419859035;0,000254669020008736;0,00421987143845079;0,00384421454216261;0,0236054774640232;0,00604746115001577;0,0069564932751402;0,00771354566931375;0,234584322613004;0,000424474909534691
"classe 40";0,170214561943281;-0,670238420908039;0,116158493995449;-0,437352005105748;0,466409556341454;0,782026539255178;0,138424004956774;-0,545059632024372;0,0944638564704895;-0,355668841910165;0,379299385445115;0,635969357206105;0,0681089815002275;0,328282757062006;0,00326430592436076;0,0362597687910726;0,0356878525357005;0,0697964302182101;0,00155532042598032;0,0241148792891132;0,000724316532652215;0,010268067066116;0,0116778080673199;0,0328298906519661;0,0536817237355193;0,149681036195519;0,00120270748746535
"classe 41";-0,338620196430158;0,975600666881624;0,0647616947449301;-2,27530754706144;1,31669748792022;-0,245839435639376;-0,119408709363715;0,344029144495349;0,0228371209609583;-0,80234888664169;0,464311193816898;-0,0866911366477123;0,0980836961997651;0,253100938447102;0,000369220209309489;0,357110933664357;0,103494601160872;0,00250988298172145;0,00243472158719942;0,0202100677218006;8,90553474298149e-05;0,109926855877699;0,03681252488893;0,00128329556184081;0,0212335980417271;0,24813424652406;0,00130736546285131
"classe 42";0,0622063322056645;0,000800088221003434;0,963350393081951;0,132873033311492;0,33343365978846;0,344375480803144;0,0572815443763772;0,000736746361847895;0,887083297386553;0,12235366214636;0,307036185907957;0,317111758342268;0,0204019200804329;1,04919466668894e-06;0,503556671190942;0,00750632516967107;0,040906780674207;0,0303560710633065;0,000238127550483392;3,9392741608226e-08;0,0571095859857736;0,00108646102882703;0,00684162604524524;0,00729801747601668;0,0615375857455953;0,0999473622169195;0,000614728187542415
"classe 43";-0,0032942290919085;0,591443297930446;0,717995434369535;1,39554930271107;0,602053639596693;0,759272022606963;-0,00170071224314576;0,305344537326658;0,37067963146655;0,720480488398339;0,310822340318584;0,391989503066891;2,57837199756662e-05;0,258370353086674;0,126054771501971;0,373147186341267;0,0601011696710082;0,0664985290471776;5,55060647312425e-07;0,017892007482319;0,0263679402972866;0,099614649126643;0,0185397218329796;0,0294867994692074;0,0511484928699513;0,148885797912316;0,00113380766041946
"classe 44";0,0511011516050796;0,9535663391507;-1,7872769057586;2,4363430789093;-0,308321812969124;1,24008436608949;0,0149556102905726;0,279077204849691;-0,52307660481783;0,713036721831519;-0,0902355570082826;0,36293151766902;0,00161983536797282;0,175343550450959;0,203925311578422;0,29691915421912;0,00411521544449544;0,0463117541951218;4,25893254047286e-05;0,0148300020291864;0,052098242586533;0,0968091205914532;0,00155041473890705;0,0250808269053656;0,0163094526513534;0,2913852147029;0,00138475967717223
"classe 45";-0,122795924103105;-0,182696825893372;-1,05946906334738;0,457342645452713;-0,518880131047173;-0,510650347549176;-0,0888498183428175;-0,13219151947426;-0,766585979997277;0,33091335291209;-0,375439215283147;-0,369484499976931;0,0139553349771112;0,00960313061519282;0,106912101520326;0,0156101682778001;0,0173892566144511;0,0117165267966512;0,000110731803600449;0,000245113072877646;0,00824291895417606;0,00153598816497933;0,00197714514337082;0,00191492484509266;0,00734352318333191;0,238553658556128;0,000417904101178737
