"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"aux";0,226131392209524;-0,579160906932573;-1,19263401951;0,131896149550073;-2,63436227635841;0,250570614825128;0,0761036444602644;-0,194914360698941;-0,40137636134972;0,0443891384250445;-0,886584423774971;0,0843285702021085;0,0443529292831121;0,0904435381371145;0,126967604645473;0,00121679286170104;0,420074350686652;0,00264387024163083;0,00220869209655942;0,014488116953022;0,0614366958434376;0,000751411260036433;0,299753637184545;0,0027119004382918;0,0431930094213418;0,246417737076832;0,00262275300968197
"adj_pos";0,0546001265435938;-0,478531294552194;-3,14951858780846;2,94186976254333;3,61255985538763;0,643356333330642;0,00961148671412967;-0,0842378483539125;-0,55442281875402;0,517869534877527;0,635933893419343;0,113252683495551;0,0008420209061477;0,0201064192880311;0,288337993820707;0,197121631316527;0,257241036868144;0,0056756813083405;3,60629286680611e-05;0,00277009321557978;0,119994694940773;0,104693707409013;0,157871522535003;0,005006991516397;0,0120968889647909;0,431821711590995;0,00225570677157046
"adv";0,321649525021966;-0,479632497593264;0,739258624567085;-1,45737817829306;-0,417774216967233;-1,14265138330841;0,151894818739466;-0,226500229647505;0,349105302650566;-0,688227953116235;-0,197288458473323;-0,539602303899497;0,0466479520631407;0,0322450032529047;0,025359313808916;0,0772259219481713;0,00549192494593962;0,0285807431600025;0,000876067487595414;0,00194799992862542;0,00462769293581685;0,0179852408983868;0,00147793387037455;0,0110560306456479;0,00846782227535366;0,341773893424907;0,000989121190404429
"ver_sup";0,480990698618657;-1,98922532325128;-1,49272396094908;-1,3822666179325;-0,888060581288469;-0,0853195383544788;0,159244120543749;-0,658583290849978;-0,49420397329633;-0,457634279751755;-0,29401488773689;-0,0282471883333226;0,0938595382221006;0,499058532360812;0,0930340677203103;0,0625087076824708;0,0223287708086912;0,00014337760291906;0,00307850409540056;0,0526543599540461;0,0296500471075352;0,0254243594035843;0,0104942538681;9,68642172515156e-05;0,01330657786127;0,360304539588768;0,0017274514383505
"adj_ind";0,433716963217095;-0,330548810930689;0,571401566945823;3,49891477860765;1,81388438897397;-1,11663782193488;0,103965723925017;-0,0792354215663015;0,136969919550221;0,83872026865549;0,434803845847209;-0,267667786517734;0,0319748186760864;0,0057735767283237;0,00571157747991134;0,167808450324499;0,0390291463412626;0,0102896169095182;0,000963762637770943;0,000559794294634236;0,00167278499210046;0,0627225922361492;0,016856852070174;0,00638825049291502;0,00512338826744087;0,556640274537186;0,00158747363284177
"adj_dem";0,701544897946461;-1,25600320041909;2,51098539103434;-2,06517356639586;-1,79875963018813;1,77740281100723;0,160799955184091;-0,287886433113048;0,57553884224391;-0,473355045266348;-0,412290743996367;0,407395582507465;0,117988509591599;0,117567893201662;0,155558981470699;0,0824505795990978;0,0541314437878253;0,0367688260485231;0,00261260973942372;0,00837423400676994;0,0334697117735104;0,0226400152781415;0,0171755188182557;0,0167700873923518;0,00530839951043179;0,4687139457731;0,00116621695535389
"pro_ind";0,349723085186712;-1,46053864981384;1,88213089040528;0,166195332627189;-0,124235469601534;-2,56968653097542;0,0991379894276255;-0,41402718710027;0,533538334236038;0,0471123349495745;-0,0352177342405561;-0,728443637068292;0,0457371005184587;0,24798453904393;0,136331940778953;0,000832931903353317;0,000402796614348571;0,119883548126953;0,00106699858906968;0,0186097848102755;0,0309040137495048;0,000240964402468748;0,000134650030157697;0,0576070371981198;0,0087239916887257;0,375285901006368;0,00122868269282329
"nom_sup";-0,932403416322091;-0,927835690222802;-3,55873510346606;-0,333293519889991;-1,47030485688842;-3,80510402870717;-0,167070161904601;-0,166251706367453;-0,637662238794582;-0,0597202899035064;-0,263452563760892;-0,681807182397059;0,142454420686525;0,0438519425533202;0,213568642895792;0,00146782331622542;0,0247205184531704;0,11518092243077;0,00378602874811924;0,00374902505939821;0,0551527941566665;0,000483759976981781;0,00941436384439192;0,0630535095323594;0,00435488002732474;0,566941375596087;0,0013997565273249
"ono";-1,15265831519705;-2,01805720154746;-0,269596796814517;3,00615403351047;2,80723224411589;1,36118541149668;-0,234097440880321;-0,409854351635508;-0,0547533639168876;0,61053042073145;0,570130693233154;0,276447944021057;0,110407421577903;0,105206483860538;0,000621590678302102;0,0605579793642277;0,0457012787382523;0,00747499538139259;0,0029119013961988;0,00892570303962803;0,000159296027371813;0,0198060535575023;0,0172715842989527;0,00406078560852464;0,00219167164773859;0,796111167897574;0,00138906613033744
"adj_sup";0,259299854222816;1,51643600602129;3,51005278866915;-3,87146517248196;8,70182537946032;25,8444986474467;0,00932434483614507;0,0545305830752175;0,126220443481236;-0,139216724195795;0,312915025676352;0,929360404880913;0,00059558734526314;0,00633238864144298;0,0112317171245365;0,0107063997137193;0,0468097386826549;0,287247597038622;2,20083330657701e-05;0,000752715362881471;0,00403282986540593;0,00490606522898754;0,0247858223535743;0,218634567753553;0,000327327583753167;2,43838234029366;0,00194619437653329
"adj_num";-1,33413742194335;2,31175817618663;-3,88505013421546;5,09259120481978;-3,09682922609259;-2,67360918520674;-0,165618577505368;0,286979507792183;-0,482286506759217;0,632189531067974;-0,384437497042402;-0,331899355176044;0,149249454673923;0,139307627169616;0,130251526120533;0,175364255462162;0,0561203934402416;0,0290995809106126;0,00696608219726686;0,0209156934067768;0,0590718697517446;0,101499778332866;0,0375337516762706;0,0279758513461135;0,00391369937096177;0,792531352861444;0,00245821784289425
"pro_pos";0,414019613135739;-1,04466470669689;-15,0587743626742;12,7981027296013;1,68833310161758;21,5751049739197;0,0141166674103022;-0,0356195304566063;-0,513453233953343;0,436371983318165;0,0575664439972445;0,735638050942591;0,00124825532273894;0,00247055149722765;0,169949070207977;0,0961843918962544;0,00144861320353604;0,164568494266146;1,70763339371456e-05;0,000108719301595745;0,0225908234016671;0,0163171382224973;0,000283967788605066;0,0463723007208264;9,96214385335724e-05;2,68931370076113;0,000720502907063314
"num";-7,37845313651546;-2,03200754587933;1,21252634741401;0,793304439337509;-0,284610821093456;0,281813750662119;-0,946028617584768;-0,260533915982542;0,155464106501177;0,10171355542752;-0,0364913860191384;0,0361327595395109;0,972907076106626;0,0229387536792068;0,00270396477075592;0,000906926951991297;0,000101022498289512;6,89039850624063e-05;0,863893651507793;0,0655209625303741;0,0233298531243854;0,00998641029547646;0,00128538270606115;0,00126024213587524;0,0158682719949905;1,71672963690335;0,0467663467471873
"adj_int";0,144770428054639;0,769983716054882;-2,00355708306125;-2,17258449480062;-1,64723454832548;2,15480742810972;0,0354208965897387;0,188391468814813;-0,490209148404025;-0,531564987110199;-0,403027920683225;0,527215482522912;0,000576549671482649;0,00507012378712567;0,0113647110317477;0,0104708560021016;0,00520909729402571;0,00620116381805494;6,86028758289701e-06;0,000194064316010059;0,00131397180225077;0,00154502658329925;0,00088816466165047;0,00151984581734334;0,000327327583753167;1,38367392389805;0,000626686180180102
